transaction_id,customer_id,transaction_date,total_amount,quantity,num_products,promotion_used
T96728,4292,2023-02-04,729.07,3,4,1
T96720,4292,2023-02-06,950.39,1,4,0
T96726,4292,2023-03-05,1087.5,2,1,0
T96725,4292,2023-03-30,849.78,6,3,1
T96731,4292,2023-04-17,1463.4,6,3,0
T96729,4292,2023-04-19,248.64,4,2,0
T96722,4292,2023-05-24,1031.78,4,4,1
T96723,4292,2023-06-02,813.46,1,4,0
T96721,4292,2023-06-03,922.64,1,1,1
T96730,4292,2023-06-04,993.31,6,3,0
T96718,4292,2023-06-15,325.24,4,2,1
T96727,4292,2023-06-29,4682.31,3,5,1
T96742,4293,2023-01-04,4559.73,5,3,0
T96733,4293,2023-01-06,212.06,4,5,0
T96736,4293,2023-01-08,270.99,4,2,1
T96740,4293,2023-01-12,579.58,2,2,1
T96745,4293,2023-01-16,660.96,3,4,1
T96734,4293,2023-01-22,50.0,5,1,0
T96757,4293,2023-01-22,1875.86,3,2,1
T96753,4293,2023-02-12,100.44,3,3,1
T96755,4293,2023-02-17,141.39,3,3,0
T96732,4293,2023-03-04,160.47,2,3,0
T96738,4293,2023-03-04,869.42,1,1,1
T96758,4293,2023-03-06,1054.4,2,2,1
T96735,4293,2023-03-07,1636.87,5,1,0
T96744,4293,2023-03-11,160.16,1,4,0
T96747,4293,2023-03-13,1259.51,6,1,0
T96739,4293,2023-03-16,3727.67,6,2,0
T96750,4293,2023-03-21,305.78,6,1,1
T96737,4293,2023-04-01,2776.18,1,1,0
T96754,4293,2023-04-05,1492.07,2,3,1
T96746,4293,2023-04-10,641.1,1,1,1
T96756,4293,2023-05-10,1616.76,5,1,0
T96741,4293,2023-05-19,3743.32,6,3,0
T96748,4293,2023-05-19,143.42,2,3,0
T96743,4293,2023-05-25,167.17,1,4,0
T96751,4293,2023-06-19,195.89,4,4,1
T96749,4293,2023-06-21,1694.31,6,3,1
T96752,4293,2023-06-23,1898.92,4,3,1
T96784,4294,2023-01-05,1811.53,3,5,0
T96767,4294,2023-01-06,1400.51,6,3,1
T96774,4294,2023-01-07,1599.5,1,1,0
T96786,4294,2023-01-09,2267.41,5,3,1
T96792,4294,2023-01-20,960.59,4,1,1
T96796,4294,2023-01-22,541.48,3,3,1
T96773,4294,2023-01-27,361.29,5,2,1
T96763,4294,2023-01-29,4401.35,1,4,0
T96794,4294,2023-01-29,2086.11,2,5,0
T96764,4294,2023-01-30,1812.16,6,2,0
T96778,4294,2023-01-31,2443.89,3,1,1
T96766,4294,2023-02-02,5372.16,1,4,1
T96775,4294,2023-02-12,1293.16,3,1,0
T96790,4294,2023-02-15,1295.68,5,5,0
T96779,4294,2023-02-16,966.6,5,2,1
T96777,4294,2023-02-17,3868.75,1,5,0
T96781,4294,2023-02-17,553.48,1,5,0
T96772,4294,2023-02-22,50.0,2,5,1
T96795,4294,2023-02-22,371.05,1,5,1
T96776,4294,2023-02-24,2733.83,4,4,0
T96782,4294,2023-02-24,2748.72,6,5,1
T96785,4294,2023-03-06,1808.36,1,5,0
T96783,4294,2023-03-09,2130.91,6,1,1
T96793,4294,2023-03-19,919.68,3,5,1
T96759,4294,2023-03-20,520.28,2,2,1
T96791,4294,2023-03-22,735.23,6,1,0
T96788,4294,2023-03-24,2064.7,1,1,1
T96797,4294,2023-04-10,977.5,1,4,0
T96798,4294,2023-04-16,5035.7,4,5,1
T96769,4294,2023-04-19,467.39,1,2,0
T96787,4294,2023-04-28,3014.42,4,5,1
T96761,4294,2023-04-30,1986.04,3,5,1
T96780,4294,2023-04-30,939.6,5,1,0
T96760,4294,2023-05-14,323.38,1,2,0
T96770,4294,2023-05-21,1056.6,1,2,0
T96765,4294,2023-05-24,1406.88,3,5,0
T96768,4294,2023-06-03,131.73,3,2,1
T96771,4294,2023-06-05,1027.96,3,1,1
T96762,4294,2023-06-06,135.53,5,2,1
T96789,4294,2023-06-20,2025.15,1,3,0
T96803,4295,2023-01-23,2249.59,3,2,0
T96810,4295,2023-02-15,5083.54,5,5,1
T96805,4295,2023-02-18,359.9,1,3,0
T96811,4295,2023-02-27,3123.26,2,4,0
T96804,4295,2023-03-07,2316.24,5,5,0
T96806,4295,2023-04-06,55.69,3,4,0
T96800,4295,2023-04-14,162.22,1,5,1
T96799,4295,2023-04-16,806.54,4,1,0
T96807,4295,2023-04-19,1844.64,2,5,1
T96813,4295,2023-05-03,66.25,1,5,0
T96809,4295,2023-05-06,182.89,5,5,0
T96808,4295,2023-05-09,1267.98,3,3,1
T96812,4295,2023-05-18,1541.04,4,1,0
T96801,4295,2023-06-04,1345.29,1,1,0
T96802,4295,2023-06-09,1149.56,6,1,1
T96814,4296,2023-01-11,287.93,6,3,0
T96823,4296,2023-01-15,4613.19,1,1,1
T96818,4296,2023-01-22,95.65,6,3,0
T96825,4296,2023-01-30,1162.05,2,5,1
T96824,4296,2023-02-22,3887.53,6,1,0
T96822,4296,2023-03-01,369.63,3,1,0
T96819,4296,2023-03-28,275.89,5,5,1
T96830,4296,2023-04-01,1150.43,3,5,0
T96817,4296,2023-04-06,2108.03,1,2,1
T96820,4296,2023-04-13,460.89,5,2,1
T96826,4296,2023-04-17,160.39,6,3,1
T96815,4296,2023-04-18,470.89,6,4,0
T96827,4296,2023-04-20,1471.78,2,2,1
T96821,4296,2023-05-23,484.05,4,3,0
T96828,4296,2023-06-03,4447.76,3,4,0
T96831,4296,2023-06-03,250.77,3,4,0
T96816,4296,2023-06-05,69.03,3,5,0
T96829,4296,2023-06-20,7677.78,6,4,1
T96835,4297,2023-01-02,194.98,6,2,0
T96836,4297,2023-01-03,328.99,5,1,1
T96842,4297,2023-01-31,53.89,1,4,0
T96834,4297,2023-02-15,722.06,1,5,0
T96838,4297,2023-02-20,362.39,5,5,0
T96844,4297,2023-03-11,164.17,1,1,1
T96841,4297,2023-04-16,5245.29,2,1,1
T96840,4297,2023-04-17,1508.77,1,2,0
T96837,4297,2023-05-16,1037.2,1,3,0
T96839,4297,2023-05-25,779.83,2,2,0
T96832,4297,2023-06-03,2138.28,6,1,0
T96833,4297,2023-06-30,1169.86,5,2,0
T96843,4297,2023-06-30,1912.1,3,4,0
T96852,4298,2023-01-01,7907.78,2,5,0
T96882,4298,2023-01-04,776.38,1,5,1
T96846,4298,2023-01-18,1763.41,4,1,1
T96858,4298,2023-01-20,1079.81,5,2,0
T96862,4298,2023-01-22,503.22,3,3,0
T96864,4298,2023-02-02,409.39,2,1,1
T96854,4298,2023-02-03,1561.85,3,2,0
T96880,4298,2023-02-06,505.55,4,4,1
T96871,4298,2023-02-12,1033.56,1,1,1
T96877,4298,2023-02-14,1227.71,3,5,1
T96850,4298,2023-02-20,987.97,6,1,0
T96848,4298,2023-02-22,862.37,1,1,0
T96849,4298,2023-03-11,1355.02,5,4,1
T96851,4298,2023-03-14,4697.2,6,4,0
T96853,4298,2023-03-24,70.49,6,4,0
T96865,4298,2023-03-27,1422.99,5,1,1
T96863,4298,2023-03-31,1139.07,4,3,0
T96879,4298,2023-04-07,2343.71,1,3,0
T96876,4298,2023-04-12,1422.46,1,4,0
T96847,4298,2023-04-14,608.7,4,5,0
T96860,4298,2023-04-16,1336.48,3,5,1
T96875,4298,2023-04-17,814.67,5,2,0
T96857,4298,2023-04-22,2987.85,5,2,1
T96855,4298,2023-04-24,1648.21,4,4,0
T96861,4298,2023-04-25,468.02,5,2,1
T96874,4298,2023-05-06,1894.29,3,1,1
T96859,4298,2023-05-08,352.51,3,5,0
T96856,4298,2023-05-11,1873.54,3,2,1
T96881,4298,2023-05-11,826.26,6,3,0
T96869,4298,2023-05-13,729.13,3,3,0
T96845,4298,2023-05-24,3448.93,4,5,1
T96878,4298,2023-05-24,3444.94,1,3,0
T96870,4298,2023-06-01,1619.57,5,3,0
T96872,4298,2023-06-09,80.13,1,4,0
T96868,4298,2023-06-10,221.28,2,5,1
T96867,4298,2023-06-11,5078.64,6,2,1
T96873,4298,2023-06-12,513.34,6,1,0
T96866,4298,2023-06-13,2301.74,5,1,1
T96887,4299,2023-01-04,140.24,5,5,0
T96899,4299,2023-01-16,499.75,2,4,1
T96918,4299,2023-01-18,175.25,3,4,1
T96900,4299,2023-01-21,1285.12,4,5,1
T96891,4299,2023-01-22,1351.64,4,2,1
T96919,4299,2023-01-24,2203.85,1,4,1
T96902,4299,2023-02-05,1388.13,6,2,1
T96889,4299,2023-02-08,769.16,3,2,1
T96916,4299,2023-02-09,2776.62,2,5,0
T96884,4299,2023-02-22,1164.52,4,3,0
T96909,4299,2023-02-24,50.0,5,1,0
T96908,4299,2023-02-28,153.37,1,1,1
T96896,4299,2023-03-02,96.82,4,1,0
T96892,4299,2023-03-07,2450.47,1,3,0
T96904,4299,2023-03-07,355.55,3,3,0
T96894,4299,2023-03-10,2478.64,6,3,0
T96921,4299,2023-03-15,50.0,4,2,1
T96885,4299,2023-03-17,362.2,2,1,1
T96905,4299,2023-03-22,101.14,6,4,0
T96907,4299,2023-03-22,238.58,2,1,1
T96914,4299,2023-04-02,6684.25,1,4,0
T96906,4299,2023-04-06,50.0,1,5,0
T96893,4299,2023-04-14,668.43,3,4,1
T96898,4299,2023-04-23,4415.59,4,3,1
T96920,4299,2023-04-24,325.75,6,1,1
T96897,4299,2023-04-26,2017.52,6,2,0
T96888,4299,2023-05-04,405.02,2,3,1
T96911,4299,2023-05-04,59.99,2,4,0
T96915,4299,2023-05-11,835.98,5,1,1
T96910,4299,2023-05-12,113.75,6,5,1
T96886,4299,2023-05-25,208.75,1,3,0
T96913,4299,2023-06-06,70.62,5,1,1
T96895,4299,2023-06-07,196.41,1,3,0
T96903,4299,2023-06-10,1019.13,5,3,0
T96890,4299,2023-06-12,147.49,4,1,0
T96917,4299,2023-06-16,802.88,6,2,0
T96901,4299,2023-06-26,1275.36,5,5,1
T96883,4299,2023-06-27,392.45,6,2,0
T96912,4299,2023-06-29,953.17,6,2,0
T96952,4300,2023-01-05,768.76,6,1,1
T96949,4300,2023-01-11,1135.44,5,4,0
T96954,4300,2023-01-18,154.61,6,3,1
T96959,4300,2023-01-25,1859.76,1,2,1
T96935,4300,2023-01-30,111.12,2,2,1
T96940,4300,2023-02-07,1140.9,3,5,1
T96927,4300,2023-02-12,3670.51,1,4,0
T96957,4300,2023-02-25,77.32,2,1,1
T96931,4300,2023-03-03,1414.72,2,1,0
T96960,4300,2023-03-04,319.54,5,1,1
T96942,4300,2023-03-06,2677.58,4,5,0
T96945,4300,2023-03-06,152.43,3,4,1
T96948,4300,2023-03-11,1379.0,3,5,1
T96946,4300,2023-03-15,3681.98,2,3,0
T96961,4300,2023-03-16,1034.55,1,3,1
T96944,4300,2023-03-26,206.35,6,2,1
T96939,4300,2023-03-31,2964.95,6,3,1
T96937,4300,2023-04-01,2763.98,4,2,1
T96953,4300,2023-04-01,2589.32,4,1,1
T96947,4300,2023-04-02,950.04,2,4,1
T96922,4300,2023-04-09,254.36,5,3,1
T96930,4300,2023-04-17,462.42,6,4,0
T96956,4300,2023-04-17,1370.14,6,1,0
T96958,4300,2023-04-17,293.63,1,4,0
T96934,4300,2023-04-18,947.9,4,2,1
T96951,4300,2023-04-21,983.58,4,4,0
T96926,4300,2023-04-27,913.69,2,2,1
T96938,4300,2023-05-02,1265.69,4,2,1
T96950,4300,2023-05-03,998.72,4,1,0
T96923,4300,2023-05-20,1098.03,6,1,0
T96928,4300,2023-05-24,1556.23,3,4,1
T96941,4300,2023-05-25,1672.22,2,4,0
T96924,4300,2023-05-27,684.39,2,1,1
T96929,4300,2023-06-01,86.11,1,2,1
T96943,4300,2023-06-11,746.88,4,5,1
T96936,4300,2023-06-15,1118.07,2,5,1
T96925,4300,2023-06-20,211.54,4,3,0
T96932,4300,2023-06-20,181.18,5,3,1
T96933,4300,2023-06-27,928.32,2,3,0
T96955,4300,2023-06-30,1509.91,5,3,0
T96962,4301,2023-01-02,104.91,1,4,0
T96964,4301,2023-01-08,2658.23,5,1,1
T96972,4301,2023-01-19,506.7,2,3,0
T96976,4301,2023-01-24,782.94,5,5,1
T96967,4301,2023-02-07,781.18,2,2,1
T96969,4301,2023-02-12,1003.21,1,3,0
T96978,4301,2023-03-01,1754.17,1,2,0
T96963,4301,2023-03-03,302.6,1,4,1
T96975,4301,2023-03-11,1181.28,2,3,1
T96966,4301,2023-03-14,1967.13,6,3,1
T96965,4301,2023-04-09,538.92,1,2,1
T96979,4301,2023-04-24,3834.08,6,5,1
T96973,4301,2023-04-25,1272.53,3,5,0
T96974,4301,2023-05-17,1403.66,4,2,1
T96971,4301,2023-05-18,5022.1,3,1,1
T96977,4301,2023-05-21,1836.06,5,4,1
T96968,4301,2023-06-07,466.81,5,4,1
T96970,4301,2023-06-07,916.22,4,4,0
T96982,4302,2023-02-03,1275.12,6,4,0
T96984,4302,2023-02-08,3934.02,3,2,1
T96983,4302,2023-02-14,2329.49,2,5,0
T96985,4302,2023-03-23,184.83,3,2,1
T96980,4302,2023-05-30,4524.79,2,1,0
T96981,4302,2023-06-19,290.87,4,1,1
T97009,4303,2023-01-04,1318.95,2,1,0
T96991,4303,2023-01-09,1953.58,3,5,1
T96998,4303,2023-01-09,3232.99,2,4,0
T97005,4303,2023-01-10,307.16,6,3,0
T97012,4303,2023-01-21,2090.76,3,2,0
T97015,4303,2023-01-23,273.62,4,1,0
T97003,4303,2023-01-26,2435.14,4,3,0
T96999,4303,2023-01-29,799.1,2,1,1
T96996,4303,2023-02-14,203.04,3,5,1
T97008,4303,2023-02-17,50.0,2,2,1
T96990,4303,2023-03-02,2539.49,6,1,0
T96997,4303,2023-03-07,109.93,6,3,0
T96988,4303,2023-03-09,1019.62,4,1,1
T97010,4303,2023-03-10,972.08,3,2,0
T97019,4303,2023-03-17,1313.35,6,2,1
T96995,4303,2023-03-21,236.46,2,5,1
T97016,4303,2023-03-24,345.84,6,1,1
T97013,4303,2023-03-25,2075.72,3,5,1
T96994,4303,2023-03-27,496.32,1,2,0
T97006,4303,2023-04-01,351.71,5,2,0
T97000,4303,2023-04-11,4035.51,3,1,0
T96992,4303,2023-04-13,3271.36,5,3,0
T97014,4303,2023-04-15,151.45,2,3,1
T97002,4303,2023-04-18,3689.19,2,3,1
T96993,4303,2023-05-06,1857.84,6,2,1
T96987,4303,2023-05-11,306.59,3,2,1
T97011,4303,2023-05-21,127.8,2,3,0
T97017,4303,2023-05-27,894.96,2,3,0
T97018,4303,2023-05-30,3478.69,1,1,0
T97001,4303,2023-06-01,1789.38,6,4,0
T96989,4303,2023-06-11,1274.58,2,1,0
T97004,4303,2023-06-11,1050.56,6,1,0
T97007,4303,2023-06-11,557.07,1,1,0
T96986,4303,2023-06-25,3573.11,6,2,1
T97031,4304,2023-01-08,2017.05,4,1,1
T97032,4304,2023-02-23,4786.53,2,3,1
T97022,4304,2023-03-04,1174.26,1,1,1
T97029,4304,2023-03-25,1189.76,4,1,0
T97028,4304,2023-03-26,424.58,6,1,1
T97020,4304,2023-04-08,1371.41,3,4,0
T97024,4304,2023-04-14,1489.75,4,1,1
T97027,4304,2023-05-12,890.03,6,4,0
T97025,4304,2023-05-21,321.23,3,4,1
T97034,4304,2023-05-22,790.44,3,2,1
T97033,4304,2023-06-10,973.18,3,5,0
T97030,4304,2023-06-17,1644.81,2,5,1
T97023,4304,2023-06-25,284.85,4,5,0
T97026,4304,2023-06-26,50.0,2,5,1
T97021,4304,2023-06-30,413.35,3,4,1
T97037,4305,2023-01-08,790.97,1,3,0
T97047,4305,2023-01-20,806.41,6,4,0
T97049,4305,2023-01-22,1151.27,3,3,1
T97045,4305,2023-01-30,225.96,1,1,1
T97044,4305,2023-02-07,440.58,1,3,1
T97046,4305,2023-02-07,427.12,6,2,0
T97041,4305,2023-02-12,4607.9,2,1,0
T97035,4305,2023-02-13,338.14,3,4,0
T97042,4305,2023-03-07,307.96,5,3,1
T97038,4305,2023-03-30,475.3,3,2,0
T97043,4305,2023-04-05,642.39,3,1,1
T97048,4305,2023-04-21,1198.35,4,4,1
T97040,4305,2023-05-18,555.38,1,2,0
T97050,4305,2023-05-25,1777.66,5,4,0
T97039,4305,2023-05-27,678.96,6,5,0
T97036,4305,2023-06-29,1648.57,6,1,0
T97066,4306,2023-01-02,133.24,5,3,0
T97064,4306,2023-01-08,117.56,6,2,0
T97062,4306,2023-01-15,222.98,5,3,1
T97051,4306,2023-01-19,88.73,5,5,0
T97057,4306,2023-01-29,120.05,6,2,0
T97063,4306,2023-02-11,1059.88,6,3,1
T97052,4306,2023-03-03,452.88,2,3,1
T97060,4306,2023-03-09,1435.41,6,2,0
T97055,4306,2023-03-17,279.08,4,4,0
T97053,4306,2023-03-21,521.72,2,2,1
T97059,4306,2023-03-21,1556.91,5,2,0
T97065,4306,2023-03-21,4081.89,5,2,0
T97067,4306,2023-03-21,2520.62,1,4,0
T97054,4306,2023-03-23,1414.01,4,2,0
T97058,4306,2023-04-23,914.47,4,3,1
T97068,4306,2023-04-23,50.0,4,1,1
T97056,4306,2023-06-18,289.42,3,5,1
T97061,4306,2023-06-25,1629.47,4,1,1
T97076,4307,2023-01-04,736.44,2,2,1
T97080,4307,2023-01-04,4024.9,1,1,0
T97078,4307,2023-01-06,298.33,1,5,0
T97069,4307,2023-01-11,908.93,5,4,0
T97071,4307,2023-01-11,1208.18,2,3,1
T97098,4307,2023-01-24,891.13,4,1,0
T97082,4307,2023-01-27,870.79,5,3,1
T97084,4307,2023-01-27,423.61,4,1,0
T97090,4307,2023-01-30,50.0,4,5,1
T97100,4307,2023-01-30,1211.58,3,5,1
T97077,4307,2023-02-06,321.36,4,3,0
T97088,4307,2023-02-06,245.52,4,4,0
T97072,4307,2023-02-07,817.03,3,5,1
T97086,4307,2023-02-25,229.87,2,4,0
T97070,4307,2023-03-06,2298.82,1,3,1
T97079,4307,2023-03-29,4208.35,5,5,1
T97083,4307,2023-04-03,5335.32,1,3,1
T97074,4307,2023-04-09,1291.88,5,1,1
T97094,4307,2023-04-12,1244.84,6,1,1
T97096,4307,2023-04-13,966.11,2,5,1
T97099,4307,2023-04-21,160.36,6,1,0
T97073,4307,2023-04-23,163.49,4,2,1
T97087,4307,2023-04-25,748.59,4,4,0
T97101,4307,2023-04-29,1541.25,4,4,0
T97081,4307,2023-05-02,3316.89,3,5,1
T97091,4307,2023-05-11,570.67,1,4,0
T97097,4307,2023-05-31,993.93,3,1,0
T97075,4307,2023-06-09,1106.56,5,3,0
T97085,4307,2023-06-09,668.0,5,4,1
T97089,4307,2023-06-14,82.24,4,1,0
T97095,4307,2023-06-18,2043.81,2,1,1
T97092,4307,2023-06-21,2734.67,1,4,1
T97093,4307,2023-06-27,690.21,1,4,0
T97109,4308,2023-01-04,95.25,4,4,1
T97115,4308,2023-01-05,283.16,3,4,0
T97105,4308,2023-01-13,2191.21,4,1,0
T97103,4308,2023-01-16,104.43,3,5,0
T97114,4308,2023-02-16,2466.2,3,2,0
T97104,4308,2023-03-25,936.23,3,2,1
T97116,4308,2023-03-31,1168.81,3,3,1
T97102,4308,2023-04-01,50.0,1,2,0
T97110,4308,2023-04-19,178.48,1,4,0
T97108,4308,2023-04-21,3313.5,6,4,1
T97111,4308,2023-04-29,1386.75,5,2,1
T97106,4308,2023-05-15,914.03,5,5,0
T97112,4308,2023-05-25,138.26,6,2,0
T97113,4308,2023-06-04,174.22,4,2,0
T97107,4308,2023-06-09,684.14,2,2,0
T97118,4308,2023-06-24,176.43,3,2,0
T97119,4308,2023-06-24,585.49,2,3,1
T97117,4308,2023-06-26,606.53,2,3,1
T97145,4309,2023-01-20,749.77,2,3,0
T97151,4309,2023-01-31,275.65,5,3,0
T97143,4309,2023-02-02,850.14,6,5,0
T97135,4309,2023-02-04,1333.83,1,2,1
T97146,4309,2023-02-08,1923.84,1,2,1
T97144,4309,2023-02-13,560.05,3,2,1
T97154,4309,2023-02-17,143.22,1,5,0
T97130,4309,2023-02-22,179.35,5,5,1
T97149,4309,2023-03-01,897.32,2,4,1
T97132,4309,2023-03-02,1046.06,4,2,1
T97150,4309,2023-03-02,2403.81,3,4,1
T97125,4309,2023-03-16,81.17,5,4,0
T97147,4309,2023-03-23,312.39,3,3,1
T97122,4309,2023-03-24,199.96,2,1,1
T97129,4309,2023-03-25,1233.6,5,1,1
T97153,4309,2023-03-25,2502.79,2,4,1
T97131,4309,2023-04-05,2065.63,6,1,0
T97138,4309,2023-04-05,50.0,2,3,0
T97139,4309,2023-04-18,381.69,1,5,1
T97148,4309,2023-04-27,474.75,2,4,1
T97120,4309,2023-04-28,645.92,3,5,1
T97121,4309,2023-04-30,1188.68,1,3,0
T97140,4309,2023-05-02,1608.49,1,4,1
T97156,4309,2023-05-03,303.9,6,1,0
T97126,4309,2023-05-18,200.49,1,2,1
T97136,4309,2023-05-19,2189.26,6,5,0
T97123,4309,2023-05-20,50.0,3,5,1
T97141,4309,2023-05-26,258.48,4,5,0
T97152,4309,2023-06-08,892.71,5,3,1
T97124,4309,2023-06-09,1117.65,3,2,1
T97127,4309,2023-06-16,4786.04,3,5,0
T97134,4309,2023-06-20,740.33,3,5,0
T97142,4309,2023-06-21,626.53,4,1,1
T97155,4309,2023-06-21,1533.72,5,4,0
T97137,4309,2023-06-26,50.0,6,3,1
T97128,4309,2023-06-30,50.0,6,1,0
T97133,4309,2023-06-30,767.47,3,2,1
T97162,4310,2023-01-07,142.49,2,5,0
T97177,4310,2023-01-08,50.0,6,5,0
T97173,4310,2023-01-09,185.8,2,5,1
T97171,4310,2023-02-04,294.93,1,2,0
T97178,4310,2023-02-04,2335.02,1,3,0
T97169,4310,2023-02-11,681.53,2,2,1
T97185,4310,2023-02-12,121.99,3,4,1
T97186,4310,2023-02-13,596.31,6,1,1
T97181,4310,2023-02-24,311.48,4,5,0
T97174,4310,2023-02-26,50.0,1,2,1
T97179,4310,2023-02-28,1051.25,1,1,1
T97159,4310,2023-03-15,838.67,3,2,1
T97167,4310,2023-03-27,3497.88,5,3,0
T97164,4310,2023-03-29,70.93,1,5,1
T97180,4310,2023-04-04,50.0,1,2,0
T97172,4310,2023-04-29,879.58,2,4,0
T97166,4310,2023-05-02,1378.13,6,3,0
T97170,4310,2023-05-05,356.0,4,5,0
T97157,4310,2023-05-08,228.82,3,2,1
T97182,4310,2023-05-09,1309.95,6,4,1
T97184,4310,2023-05-13,567.78,5,2,1
T97158,4310,2023-05-20,323.57,1,3,0
T97175,4310,2023-05-22,212.28,2,1,0
T97176,4310,2023-05-27,490.49,6,2,1
T97165,4310,2023-06-05,929.06,4,5,1
T97160,4310,2023-06-12,1109.78,2,1,0
T97163,4310,2023-06-13,723.23,4,5,1
T97183,4310,2023-06-13,50.0,2,3,1
T97161,4310,2023-06-19,259.18,4,2,1
T97168,4310,2023-06-23,185.1,2,5,0
T97211,4311,2023-01-04,648.73,1,5,1
T97198,4311,2023-01-07,87.26,2,4,1
T97206,4311,2023-01-07,367.26,6,5,1
T97191,4311,2023-01-11,454.04,1,3,1
T97193,4311,2023-01-11,1163.41,3,1,0
T97205,4311,2023-01-25,737.16,4,1,1
T97192,4311,2023-02-03,1131.84,6,4,0
T97197,4311,2023-02-08,1351.81,6,4,0
T97200,4311,2023-02-13,881.64,6,2,0
T97190,4311,2023-02-26,630.0,5,5,0
T97194,4311,2023-03-04,1146.45,4,4,1
T97210,4311,2023-03-05,1862.2,2,1,0
T97196,4311,2023-03-11,1430.97,5,5,0
T97189,4311,2023-03-21,1141.36,3,5,1
T97209,4311,2023-04-03,365.22,4,5,1
T97204,4311,2023-04-07,953.05,5,4,1
T97199,4311,2023-04-17,253.11,2,5,1
T97202,4311,2023-04-28,1029.67,3,3,1
T97187,4311,2023-04-30,4131.23,5,3,1
T97188,4311,2023-05-23,728.38,1,4,0
T97201,4311,2023-05-27,537.01,1,5,1
T97207,4311,2023-06-05,1146.95,2,5,0
T97203,4311,2023-06-11,1714.61,4,3,0
T97208,4311,2023-06-11,2106.88,5,3,0
T97195,4311,2023-06-15,50.0,5,2,1
T97234,4312,2023-01-03,3054.84,4,4,0
T97239,4312,2023-01-04,50.0,1,3,0
T97242,4312,2023-01-06,1220.11,4,3,1
T97217,4312,2023-01-07,158.23,1,5,1
T97219,4312,2023-01-08,1204.93,5,5,1
T97240,4312,2023-01-16,296.06,4,3,0
T97238,4312,2023-01-19,226.69,4,1,0
T97230,4312,2023-01-23,111.25,4,3,1
T97221,4312,2023-01-25,1196.02,1,4,0
T97237,4312,2023-01-26,1439.29,2,1,1
T97235,4312,2023-01-29,2066.31,3,2,1
T97246,4312,2023-02-04,172.73,1,5,1
T97245,4312,2023-02-15,281.88,5,4,0
T97248,4312,2023-02-22,806.45,2,2,0
T97223,4312,2023-03-03,50.0,4,4,1
T97233,4312,2023-03-08,488.95,6,1,1
T97213,4312,2023-03-09,2898.01,5,3,1
T97229,4312,2023-03-11,909.79,3,5,0
T97214,4312,2023-03-19,1373.47,1,3,1
T97236,4312,2023-04-06,52.48,4,2,0
T97218,4312,2023-04-11,936.07,5,4,0
T97225,4312,2023-04-13,915.9,5,4,0
T97228,4312,2023-04-13,1955.48,5,1,0
T97220,4312,2023-04-23,363.3,5,5,1
T97243,4312,2023-05-08,1699.88,1,3,0
T97226,4312,2023-05-12,1053.55,4,4,0
T97241,4312,2023-05-13,58.72,4,3,0
T97244,4312,2023-05-13,235.43,5,5,1
T97232,4312,2023-05-16,805.51,4,2,1
T97222,4312,2023-05-25,1003.84,4,2,0
T97227,4312,2023-05-31,196.9,1,1,1
T97224,4312,2023-06-05,2570.14,5,4,0
T97212,4312,2023-06-07,142.35,1,3,1
T97215,4312,2023-06-12,2206.68,2,4,1
T97216,4312,2023-06-19,1276.73,4,2,1
T97231,4312,2023-06-20,1448.45,2,3,0
T97247,4312,2023-06-22,991.65,5,5,1
T97263,4313,2023-01-01,2016.36,2,3,1
T97285,4313,2023-01-01,6898.69,2,4,1
T97262,4313,2023-01-08,2940.96,5,2,1
T97281,4313,2023-01-21,1758.36,5,4,1
T97268,4313,2023-01-28,3780.69,2,2,0
T97249,4313,2023-01-31,50.0,2,1,0
T97283,4313,2023-02-07,1711.03,5,4,1
T97253,4313,2023-02-09,770.46,4,1,1
T97254,4313,2023-02-13,736.96,1,4,0
T97271,4313,2023-02-19,1989.13,1,5,0
T97272,4313,2023-02-22,50.98,1,1,0
T97264,4313,2023-02-23,2840.5,4,2,0
T97265,4313,2023-02-27,242.95,2,5,0
T97273,4313,2023-03-03,2311.8,5,5,0
T97269,4313,2023-03-08,1679.06,3,5,0
T97252,4313,2023-03-09,1038.11,3,3,0
T97267,4313,2023-03-12,2259.22,2,3,0
T97276,4313,2023-03-15,1373.33,5,5,1
T97257,4313,2023-03-17,799.06,5,2,0
T97260,4313,2023-03-21,3325.25,1,4,0
T97250,4313,2023-03-26,553.74,4,5,0
T97259,4313,2023-04-08,430.34,3,1,0
T97261,4313,2023-04-08,396.67,3,1,0
T97282,4313,2023-04-15,58.22,6,4,0
T97270,4313,2023-04-17,1219.35,6,5,1
T97256,4313,2023-04-27,738.02,3,3,0
T97284,4313,2023-05-06,3788.48,3,2,0
T97279,4313,2023-05-23,517.2,2,3,1
T97258,4313,2023-06-04,1201.67,2,1,0
T97278,4313,2023-06-05,1184.0,5,2,0
T97275,4313,2023-06-08,69.99,5,4,0
T97280,4313,2023-06-11,149.6,1,2,0
T97266,4313,2023-06-12,315.61,3,2,1
T97251,4313,2023-06-14,110.6,6,3,0
T97277,4313,2023-06-21,1677.0,1,3,1
T97255,4313,2023-06-28,1594.24,5,4,0
T97274,4313,2023-06-28,396.09,2,2,1
T97293,4314,2023-01-06,1065.88,6,5,0
T97305,4314,2023-01-07,1118.88,1,3,1
T97312,4314,2023-01-10,2036.3,4,5,1
T97304,4314,2023-01-11,522.96,2,1,1
T97288,4314,2023-01-14,119.16,1,2,0
